"Reservoir","Site","DateTime","Depth_m","Temp_C","DO_mgL","DOSat","Cond_uScm","Sp_cond_uScm","PAR_umolm2s","ORP_mV","pH","Flag_DateTime","Flag_Temp","Flag_DO","Flag_DOSat","Flag_Cond","Flag_Sp_Cond","Flag_PAR","Flag_ORP","Flag_pH"
"FCR",50,2017-10-23 12:00:00,8,12.4,9.24,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,1,1,1
"FCR",50,2017-10-23 12:00:00,8.5,12.3,9.25,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,1,1,1
"FCR",50,2017-10-23 12:00:00,9,12.3,9.25,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,1,1,1
"FCR",50,2017-10-23 12:00:00,9.3,12.3,9.24,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,1,1,1
"FCR",50,2017-10-23 12:50:00,-0.1,NA,NA,NA,NA,NA,14.08,NA,NA,0,1,1,1,1,1,0,1,1
"FCR",50,2017-10-23 12:50:00,0.1,17.4,8.69,96.1,NA,NA,10.77,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2017-10-23 12:50:00,0.8,17.4,8.67,95.6,NA,NA,5.65,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2017-10-23 12:50:00,1.6,17.4,8.59,95,NA,NA,3.12,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2017-10-23 12:50:00,2.8,17.4,8.32,92.1,NA,NA,1.25,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2017-10-23 12:50:00,3.8,17.3,7.47,82.5,NA,NA,0.63,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2017-10-23 12:50:00,5,17,6.52,71.4,NA,NA,0.25,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2017-10-23 12:50:00,6.2,16,7.21,77.1,NA,NA,0.15,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2017-10-23 12:50:00,8,15.9,7.18,77,NA,NA,0,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2017-10-23 12:50:00,9,15.9,7.12,76.3,NA,NA,0,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2017-10-23 12:50:00,10,15.9,7.02,75.2,NA,NA,0,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2017-10-30 12:00:00,0.1,9,10.38,95.1,NA,NA,NA,NA,NA,1,0,0,0,1,1,1,1,1
"FCR",50,2017-10-30 12:58:00,-0.1,NA,NA,NA,NA,NA,455.2,NA,NA,0,1,1,1,1,1,0,1,1
"FCR",50,2017-10-30 12:58:00,0.1,14.4,8.97,93.3,NA,NA,314.9,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2017-10-30 12:58:00,0.8,14.2,8.98,93,NA,NA,155.6,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2017-10-30 12:58:00,1.6,14.1,8.9,92.4,NA,NA,68.5,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2017-10-30 12:58:00,2.8,14,8.7,89.7,NA,NA,10.13,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2017-10-30 12:58:00,3.8,13.8,8.39,86.3,NA,NA,4.68,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2017-10-30 12:58:00,5,13.7,8.5,87.1,NA,NA,1.2,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2017-10-30 12:58:00,6.2,13.6,8.55,87.4,NA,NA,0.31,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2017-10-30 12:58:00,8,13.6,8.49,87,NA,NA,0.03,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2017-10-30 12:58:00,9,13.6,8.46,86.7,NA,NA,0.02,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2017-11-06 12:00:00,0.1,14.3,9.15,94.8,NA,NA,NA,NA,NA,1,0,0,0,1,1,1,1,1
"FCR",50,2017-11-06 12:33:00,-0.1,NA,NA,NA,NA,NA,85.82,NA,NA,0,1,1,1,1,1,0,1,1
"FCR",50,2017-11-06 12:33:00,0.1,15,9.13,95.4,NA,NA,62.77,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2017-11-06 12:33:00,0.8,14,9.2,94.8,NA,NA,40.53,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2017-11-06 12:33:00,1.6,13.8,9.1,93,NA,NA,24.12,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2017-11-06 12:33:00,2.8,13.7,8.94,91.3,NA,NA,8.97,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2017-11-06 12:33:00,3.8,13.4,9,91.4,NA,NA,3.65,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2017-11-06 12:33:00,5,13.3,9.19,93,NA,NA,1.27,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2017-11-06 12:33:00,6.2,13.3,9.23,93.5,NA,NA,0.63,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2017-11-06 12:33:00,8,13.3,9.19,93.1,NA,NA,0.05,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2017-11-06 12:33:00,9,13.3,9.15,92.6,NA,NA,0,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2017-11-07 12:00:00,0.5,NA,8.23,NA,NA,NA,NA,NA,NA,1,1,0,1,1,1,1,1,1
"FCR",50,2017-11-07 12:00:00,1,NA,8.33,NA,NA,NA,NA,NA,NA,1,1,0,1,1,1,1,1,1
"FCR",50,2017-11-07 12:00:00,8,NA,8.5,NA,NA,NA,NA,NA,NA,1,1,0,1,1,1,1,1,1
"FCR",50,2017-11-07 12:00:00,8.5,NA,8.5,NA,NA,NA,NA,NA,NA,1,1,0,1,1,1,1,1,1
"FCR",50,2017-11-07 12:00:00,9,NA,8.37,NA,NA,NA,NA,NA,NA,1,1,0,1,1,1,1,1,1
"FCR",50,2017-11-07 12:00:00,9.3,NA,8.31,NA,NA,NA,NA,NA,NA,1,1,0,1,1,1,1,1,1
"FCR",50,2017-12-11 12:00:00,0.1,4.1,12.74,96,NA,NA,NA,NA,NA,1,0,0,0,1,1,1,1,1
"FCR",50,2017-12-11 13:33:00,-0.1,NA,NA,NA,NA,NA,503.9,NA,NA,0,1,1,1,1,1,0,1,1
"FCR",50,2017-12-11 13:33:00,0.1,7.4,11.21,91.7,NA,NA,314.4,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2017-12-11 13:33:00,0.8,6.5,11.37,90,NA,NA,200,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2017-12-11 13:33:00,1.6,6.2,11.35,90.2,NA,NA,81.64,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2017-12-11 13:33:00,2.8,6.1,11.3,89.5,NA,NA,21.63,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2017-12-11 13:33:00,3.8,6,11.21,88.5,NA,NA,9.74,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2017-12-11 13:33:00,5,5.9,11.2,88.3,NA,NA,4.9,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2017-12-11 13:33:00,6.2,5.9,11.18,87.2,NA,NA,1.91,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2017-12-11 13:33:00,8,5.9,11.05,87.4,NA,NA,0.56,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2017-12-11 13:33:00,9,5.8,11.09,87.1,NA,NA,0,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2018-01-15 12:30:00,-0.1,NA,NA,NA,NA,NA,724,NA,NA,0,1,1,1,1,1,0,1,1
"FCR",50,2018-01-15 12:30:00,0.1,2.4,13.31,95,NA,NA,374,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2018-01-15 12:30:00,0.8,2.6,13.13,93.6,NA,NA,153.2,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2018-01-15 12:30:00,1.6,2.8,13.01,93.2,NA,NA,38,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2018-01-15 12:30:00,2.8,2.9,13,93.4,NA,NA,17.4,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2018-01-15 12:30:00,3.8,2.9,12.98,92.5,NA,NA,7.75,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2018-01-15 12:30:00,5,2.9,12.79,92.2,NA,NA,2.7,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2018-01-15 12:30:00,6.2,3.1,12.7,91.8,NA,NA,1.5,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2018-01-15 12:30:00,8,3.2,12.42,89.9,NA,NA,0.6,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2018-01-15 12:30:00,9,3.2,12.25,88.7,NA,NA,0.2,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2018-02-19 10:30:00,-0.1,NA,NA,NA,NA,NA,56.83,NA,NA,0,1,1,1,1,1,0,1,1
"FCR",50,2018-02-19 10:30:00,0.1,6.5,13.3,105.1,NA,NA,40.41,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2018-02-19 10:30:00,0.8,6.3,13.25,104,NA,NA,20.05,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2018-02-19 10:30:00,1.6,6.1,13.22,103.3,NA,NA,12.35,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2018-02-19 10:30:00,2.8,5.9,13.18,102.5,NA,NA,2.99,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2018-02-19 10:30:00,3.8,5.8,13.06,101.3,NA,NA,1.35,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2018-02-19 10:30:00,5,5.6,12.95,99.2,NA,NA,0.48,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2018-02-19 10:30:00,6.2,5.5,12.67,97.8,NA,NA,0.18,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2018-02-19 10:30:00,8,5.2,12.53,95.7,NA,NA,0.04,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2018-02-19 10:30:00,9,5.1,12.39,94,NA,NA,0.02,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2018-03-19 10:30:00,-0.1,NA,NA,NA,NA,NA,122.2,NA,NA,0,1,1,1,1,1,0,1,1
"FCR",50,2018-03-19 10:30:00,0.1,9.1,12.01,102.9,NA,NA,86.61,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2018-03-19 10:30:00,1.6,6.8,12.29,99.7,NA,NA,25.4,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2018-03-19 10:30:00,3.8,5.9,12.03,96.6,NA,NA,3.13,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2018-03-19 10:30:00,5,5.8,11.96,94.8,NA,NA,0.85,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2018-03-19 10:30:00,6.2,5.7,11.91,93.8,NA,NA,0.28,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2018-03-19 10:30:00,8,5.7,11.91,93.8,NA,NA,0.06,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2018-03-19 10:30:00,9,5.6,11.81,91.9,NA,NA,0.03,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2018-03-19 10:30:00,10,5.6,11.65,91.3,NA,NA,0.01,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2018-04-04 10:45:00,-0.1,NA,NA,NA,NA,NA,148.4,NA,NA,0,1,1,1,1,1,0,1,1
"FCR",50,2018-04-04 10:45:00,0.1,10.9,11.7,104.9,NA,NA,114.6,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2018-04-04 10:45:00,0.8,10.9,11.79,105.6,NA,NA,56.82,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2018-04-04 10:45:00,1.6,10.1,11.71,103,NA,NA,28.26,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2018-04-04 10:45:00,2.8,8.3,12.12,102.3,NA,NA,8.79,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2018-04-04 10:45:00,3.8,7.2,11.68,96.5,NA,NA,3.34,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2018-04-04 10:45:00,5,7,11.52,94.1,NA,NA,1,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2018-04-04 10:45:00,6.2,6.5,11.13,89.6,NA,NA,0.39,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2018-04-04 10:45:00,8,6.3,10.69,85.6,NA,NA,0.1,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2018-04-04 10:45:00,9,6.2,10.15,81.3,NA,NA,0,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2018-04-04 10:45:00,10,6.2,9.8,78.3,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1
"FCR",50,2018-04-10 11:15:00,-0.1,NA,NA,NA,NA,NA,546.5,NA,NA,0,1,1,1,1,1,0,1,1
"FCR",50,2018-04-10 11:15:00,0.1,9.8,11.18,95.6,NA,NA,390.1,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2018-04-10 11:15:00,0.8,9.9,11.13,95.8,NA,NA,251.1,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2018-04-10 11:15:00,1.6,9.7,11.1,95.7,NA,NA,92.92,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2018-04-10 11:15:00,2.8,9.5,11.1,95.2,NA,NA,29.41,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2018-04-10 11:15:00,3.8,9.4,11.08,94.3,NA,NA,16.27,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2018-04-10 11:15:00,5,8,10.33,85.3,NA,NA,6.1,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2018-04-10 11:15:00,6.2,7.2,10.03,81,NA,NA,2.54,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2018-04-10 11:15:00,8,6.7,9.73,77.7,NA,NA,0.62,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2018-04-10 11:15:00,9,6.6,9.48,75.5,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1
"FCR",50,2018-04-10 11:15:00,10,6.5,9.11,72.1,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1
"FCR",50,2018-04-17 12:00:00,0.1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1
"FCR",50,2018-04-17 12:00:00,0.8,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1
"FCR",50,2018-04-17 12:00:00,1.6,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1
"FCR",50,2018-04-17 12:00:00,2.8,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1
"FCR",50,2018-04-17 12:00:00,3.8,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1
"FCR",50,2018-04-17 12:00:00,5,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1
"FCR",50,2018-04-17 12:00:00,6.2,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1
"FCR",50,2018-04-17 12:00:00,8,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1
"FCR",50,2018-04-17 12:00:00,9,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1
"FCR",50,2018-04-17 12:00:00,10,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1
"FCR",50,2018-04-23 09:45:00,0.1,13.5,10.55,98.3,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1
"FCR",50,2018-04-23 09:45:00,0.8,13.4,10.5,98,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1
"FCR",50,2018-04-23 09:45:00,1.6,13.4,10.51,97.5,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1
"FCR",50,2018-04-23 09:45:00,2.8,12.9,10.69,97.6,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1
"FCR",50,2018-04-23 09:45:00,3.8,10.5,10.12,87.1,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1
"FCR",50,2018-04-23 09:45:00,5,8.3,9.11,74.9,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1
"FCR",50,2018-04-23 09:45:00,6.2,7.8,9,75.2,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1
"FCR",50,2018-04-23 09:45:00,8,7.5,8.6,69.7,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1
"FCR",50,2018-04-23 09:45:00,9,7.2,7.74,62,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1
"FCR",50,2018-04-23 09:45:00,9.3,7.1,7.96,60.7,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1
"FCR",50,2018-04-23 09:45:00,10,7,7.31,57.1,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1
"FCR",50,2018-04-23 12:39:00,0.1,13.3,10.68,99.4,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1
"FCR",50,2018-04-23 12:39:00,1.6,13.3,10.64,98.1,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1
"FCR",50,2018-04-23 12:39:00,3.8,9.7,10.49,89.7,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1
"FCR",50,2018-04-23 12:39:00,5,8.8,9.54,79.6,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1
"FCR",50,2018-04-23 12:39:00,6.2,8.2,9.2,74.9,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1
"FCR",50,2018-04-23 12:39:00,8,7.4,8.14,64.4,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1
"FCR",50,2018-04-23 12:39:00,9,7.1,7.81,62.5,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1
"FCR",50,2018-04-23 12:39:00,9.5,7,7.42,59.1,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1
"FCR",50,2018-04-23 13:04:00,0.1,13.5,10.66,99.8,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1
"FCR",50,2018-04-23 13:04:00,1.6,13.4,10.62,99,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1
"FCR",50,2018-04-23 13:04:00,3.8,10.1,10.62,91.6,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1
"FCR",50,2018-04-23 13:04:00,5,9,9.72,81.8,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1
"FCR",50,2018-04-23 13:04:00,6.2,8.3,9.51,78.4,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1
"FCR",50,2018-04-23 13:04:00,8,7.3,8.09,64.7,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1
"FCR",50,2018-04-23 13:04:00,9,7.1,7.81,63,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1
"FCR",50,2018-04-23 13:04:00,9.5,7.1,7.65,61.3,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1
"FCR",50,2018-04-30 10:14:00,0.1,14.6,9.8,93.3,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1
"FCR",50,2018-04-30 10:14:00,0.8,14.2,9.92,94.4,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1
"FCR",50,2018-04-30 10:14:00,1.6,14,9.86,93.8,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1
"FCR",50,2018-04-30 10:14:00,2.8,13.9,9.95,93.7,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1
"FCR",50,2018-04-30 10:14:00,3.8,13.9,9.88,93.6,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1
"FCR",50,2018-04-30 10:14:00,5,9.4,9.02,75.7,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1
"FCR",50,2018-04-30 10:14:00,6.2,8.4,9.41,77.9,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1
"FCR",50,2018-04-30 10:14:00,8,8.2,9.5,78.6,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1
"FCR",50,2018-04-30 10:14:00,9,8.2,9.47,78.3,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1
"FCR",50,2018-04-30 10:14:00,10,8.1,9.42,77.7,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1
"FCR",50,2018-04-30 10:14:00,10.2,8.1,8.56,70.6,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1
"FCR",50,2018-05-07 12:00:00,-0.1,NA,NA,NA,NA,NA,725.1,NA,NA,1,1,1,1,1,1,0,1,1
"FCR",50,2018-05-07 12:00:00,0.1,19.9,9.42,101.5,NA,NA,413,NA,NA,1,0,0,0,1,1,0,1,1
"FCR",50,2018-05-07 12:00:00,0.8,19.7,9.39,100.7,NA,NA,286.6,NA,NA,1,0,0,0,1,1,0,1,1
"FCR",50,2018-05-07 12:00:00,1.6,19.7,9.4,100.2,NA,NA,202.3,NA,NA,1,0,0,0,1,1,0,1,1
"FCR",50,2018-05-07 12:00:00,2.8,15,10.22,99.1,NA,NA,105.5,NA,NA,1,0,0,0,1,1,0,1,1
"FCR",50,2018-05-07 12:00:00,3.8,12.9,9.39,87.4,NA,NA,42.9,NA,NA,1,0,0,0,1,1,0,1,1
"FCR",50,2018-05-07 12:00:00,5,9.1,9.51,81.2,NA,NA,20.51,NA,NA,1,0,0,0,1,1,0,1,1
"FCR",50,2018-05-07 12:00:00,6.2,8.8,9.87,82.7,NA,NA,13.91,NA,NA,1,0,0,0,1,1,0,1,1
"FCR",50,2018-05-07 12:00:00,8,8.7,9.89,83.5,NA,NA,6.44,NA,NA,1,0,0,0,1,1,0,1,1
"FCR",50,2018-05-07 12:00:00,9,8.7,9.86,83.1,NA,NA,0,NA,NA,1,0,0,0,1,1,0,1,1
"FCR",50,2018-05-07 12:00:00,10,8.7,9.83,82.7,NA,NA,0,NA,NA,1,0,0,0,1,1,0,1,1
"FCR",50,2018-05-14 09:55:00,-0.1,NA,NA,NA,NA,NA,574.6,NA,NA,0,1,1,1,1,1,0,1,1
"FCR",50,2018-05-14 09:55:00,0.1,23.7,8.77,101.5,NA,NA,419.4,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2018-05-14 09:55:00,0.8,23.6,8.76,101.4,NA,NA,258,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2018-05-14 09:55:00,1.6,23.3,8.6,98.7,NA,NA,176,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2018-05-14 09:55:00,2.8,16.8,10.48,105.5,NA,NA,75.57,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2018-05-14 09:55:00,3.8,14.3,9.14,85.7,NA,NA,39.18,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2018-05-14 09:55:00,5,9.8,9.72,84.3,NA,NA,14.16,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2018-05-14 09:55:00,6.2,9.4,9.98,85.3,NA,NA,6.52,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2018-05-14 09:55:00,8,9.3,9.96,85.1,NA,NA,2.63,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2018-05-14 09:55:00,9,9.3,9.95,85,NA,NA,1.37,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2018-05-14 09:55:00,10,9.3,9.88,84.6,NA,NA,0,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2018-05-21 09:49:00,0.1,22,9.44,105.4,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1
"FCR",50,2018-05-21 09:49:00,0.8,19.8,9.67,103.3,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1
"FCR",50,2018-05-21 09:49:00,1.6,17.8,9.76,100.3,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1
"FCR",50,2018-05-21 09:49:00,2.8,16.6,9.37,94.3,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1
"FCR",50,2018-05-21 09:49:00,3.8,13.9,8.2,77,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1
"FCR",50,2018-05-21 09:49:00,5,10.8,8.48,77.2,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1
"FCR",50,2018-05-21 09:49:00,6.2,9.9,9.75,84.2,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1
"FCR",50,2018-05-21 09:49:00,8,9.7,9.81,84.5,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1
"FCR",50,2018-05-21 09:49:00,9,9.6,9.84,84.4,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1
"FCR",50,2018-05-21 09:49:00,10,9.6,9.87,84.6,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1
"FCR",50,2018-05-28 09:45:00,0.1,23.5,8.55,99.6,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1
"FCR",50,2018-05-28 09:45:00,0.8,22.9,8.81,100.2,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1
"FCR",50,2018-05-28 09:45:00,1.6,20.9,10.79,118,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1
"FCR",50,2018-05-28 09:45:00,2.8,17.4,7.8,79.2,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1
"FCR",50,2018-05-28 09:45:00,3.8,14.4,6.35,61.1,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1
"FCR",50,2018-05-28 09:45:00,5,10.9,7.69,67.7,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1
"FCR",50,2018-05-28 09:45:00,6.2,10.2,8.06,71.2,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1
"FCR",50,2018-05-28 09:45:00,7,9.9,8.22,71.5,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1
"FCR",50,2018-05-28 09:45:00,8,9.8,7.66,66.5,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1
"FCR",50,2018-05-28 09:45:00,9,9.8,7.83,67.9,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1
"FCR",50,2018-05-28 09:45:00,10,9.7,5.36,46.1,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1
"FCR",50,2018-06-04 10:40:00,-0.1,NA,NA,NA,NA,NA,379.8,NA,NA,0,1,1,1,1,1,0,1,1
"FCR",50,2018-06-04 10:40:00,0.1,23.8,8.59,100.6,NA,NA,286,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2018-06-04 10:40:00,0.8,23.6,8.7,101.4,NA,NA,172.38,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2018-06-04 10:40:00,1.6,22.1,10.26,116,NA,NA,57.99,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2018-06-04 10:40:00,2.8,18.2,8.14,85,NA,NA,32.82,NA,NA,0,0,0,0,1,1,0,1,1
"FCR",50,2018-06-04 10:40:00,3.8,14.7,5.2,50.1,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1
"FCR",50,2018-06-04 10:40:00,5,10.6,7.43,66,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1
