"Date","median_AirTemp","median_ShortWave","FLOW","temp","srp","din","PHS_frp_inflow","DIN_inflow","kd","green","cyano","brown","chla"
2016-07-14,24.795,41.74,0.0491,22.5019739655414,11.2565820827116,0.519421897079784,11.5390251,69.40707881,0.736407927047103,0.372558778384035,20.6156796246603,0.0582886250332661,3.20162040990298
2016-07-15,25.245,40.655,0.0449,22.5239077376196,10.9946964228187,0.476796080463875,11.45355084,70.60336798,0.757206220392353,0.339875003354483,24.3746489096697,0.0511518036101854,3.74187331947746
2016-07-16,21.975,66.36,0.043,22.4897363854783,10.6815639085668,0.487216660213477,11.36807658,71.80585764,0.783172610920053,0.292190839558952,28.8065976487258,0.0380712393552771,4.40946027525723
2016-07-17,24.59,47.09,0.0411,22.5211441233657,10.353124731545,0.499265154892442,11.28260232,73.0065433,0.802474919824373,0.235667326002311,31.9907227221317,0.0300000025050812,4.8646095421256
2016-07-18,25.535,43.73,0.0401,22.5099940290173,9.98599334093818,0.388899728934233,11.19712806,74.20283247,0.821961211811486,0.187298587033719,35.3265271127503,0.0300000025539999,5.32190625288828
2016-07-19,24.79,50.5,0.037,22.4651942147896,9.59138866281318,0.498738371968177,11.1116538,75.40532213,0.845934131413749,0.151023172108162,39.435196188803,0.0300000026156355,5.90327758536241
2016-07-20,24.06,45.19,0.0337,22.493366070185,9.1363512193634,0.403519412511729,11.02617954,76.60781179,0.872616662781538,0.123977335617651,43.6961607068929,0.0300000027921328,6.5498146166589
2016-07-21,24.795,77.67,0.0295,21.6772436366144,7.81255246481732,0.599083023447689,10.94070528,77.80410096,0.897201975039233,0.119502369847263,47.960224868152,0.0300000027163928,7.18125481784582
2016-07-22,24.66,55.69,0.0271,21.6556679375455,7.34726941387366,0.518768254902427,10.85523102,79.00659062,0.924239809125687,0.0957206001754109,52.1603774855184,0.0300000198663746,7.82142641834945
2016-07-23,25.445,32.51,0.0258,21.6427556287287,6.89450934516355,0.614082691707311,10.76975676,80.20287979,0.950695555530016,0.0779519363399397,56.5280496112267,0.0300000028150369,8.44803993138447
2016-07-24,25.48,47.18,0.0245,21.6131388663035,6.3971667897637,0.736201949977039,10.6842825,81.40536945,0.982176201478445,0.0635527083550271,61.7596430272095,0.0300000044286865,9.21042394250816
2016-07-25,24.34,62.98,0.0251,21.5612739687907,5.87180459985652,0.748206495738752,10.59880824,82.60785911,1.01690176912964,0.0519795543917913,66.8699537974018,0.0300000132520851,10.0372473687865
2016-07-26,25.87,65.02,0.0268,21.5026068191632,5.3850518360867,0.759043821040145,10.51333398,83.80234428,1.04703186034988,0.0300129753433622,72.1453153089062,0.0300000103414802,10.7775991880931
2016-07-27,23.065,44.83,0.0296,21.4272454848031,4.91655621327059,1.11193912373642,10.42785972,85.00483394,1.07239032180886,0.030013213987742,75.3359565351177,0.0300189774438448,11.3202897554693
2016-07-28,25.1,52.97,0.0338,21.3361998473305,4.46091491706787,1.03653777796882,10.34238546,86.2073236,1.09169473485674,0.0300082325922968,78.005348849882,0.0300120110016882,11.7168469608251
2016-07-29,23.615,32.38,0.04,21.2670768748087,3.98411142059942,0.851127678104669,10.2569112,87.40361277,1.10970359579822,0.0300048770966515,80.5830910471427,0.0300072205672896,12.0987269414286
2016-07-30,23.97,66.78,0.0376,21.2022108669437,3.47996259091175,1.26054228688624,10.17143694,88.60610243,1.12523640764528,0.0300382983249706,82.3162929632597,0.0300566232415834,12.3542000526765
2016-07-31,23.4,60.67,0.0407,21.1392248348681,3.00744889053865,2.29691621305473,10.08596268,89.80859209,1.12955844384456,0.0301297444593621,82.297006394914,0.0301924335183187,12.3472463285754
2016-08-01,23.23,119.855,0.0391,21.0735264963691,2.61069123931781,4.21039518993419,10.00048842,91.00488126,1.1289469364074,0.0301377857347433,81.1461632205473,0.0302012221703667,12.1728202905047
2016-08-02,24.06,89.03,0.0358,20.9945003491004,2.25827653762757,6.73473766194236,10.21892264,92.65044753,1.12133768200547,0.0305657962164235,78.8117576616776,0.030212222560585,11.8377121061099
2016-08-03,22.39,31.63,0.0372,20.867453172937,2.0428245597415,10.0535020433389,10.42785972,94.28981331,1.10393978904065,0.0311922891067284,74.7403696881017,0.0302880689490564,11.2136007540741
2016-08-04,20.705,42.13,0.0402,20.7467796486699,1.81353329132021,13.1151131942106,10.64629394,95.93537958,1.08485474850743,0.0319741059239074,70.2628960129428,0.0306386415856041,10.5516117650225
2016-08-05,21.955,45.31,0.0424,20.6393918922321,1.58155463882434,16.4494707060472,10.85523102,97.58094585,1.0686185940579,0.0319825385146415,66.5181606043923,0.0307696426165284,9.97685849802107
2016-08-06,25.385,81.61,0.044,20.5738402638115,1.35325104316594,20.0175598286918,11.07366524,99.22031163,1.05196551300696,0.0326956924201819,62.6215372400926,0.0310542689918678,9.39214749653784
2016-08-07,22.61,55.85,0.04,20.5099752833431,1.19442229376235,23.7201600133131,11.28260232,100.8658779,1.03385505287497,0.0315581248024807,58.5721865704283,0.0304063524807189,8.79233475800568
2016-08-08,20.715,53.445,0.0403,20.4074272954019,1.03113115093577,27.5190138714775,11.50103654,102.50524368,1.02212354315115,0.0328683513220529,55.7859706558155,0.0310864532955647,8.39072637397924
2016-08-09,20.505,38.895,0.0396,19.6358511153697,0.989007926678039,31.6368814578917,11.70997362,104.15080995,1.01553407399842,0.0324795744386598,55.7843067181413,0.0311431474319436,8.37674535086993
2016-08-10,22.945,74.38,0.0446,19.5873823967137,0.87038800278969,35.2717639880559,11.92840784,105.79017573,1.00380393746387,0.0322990724725575,53.0872649025182,0.031506595673957,7.97081480998533
2016-08-11,23.705,90.735,0.0404,19.5906789443891,0.76770788577381,38.9588889339455,12.14684206,107.435742,0.989386593633698,0.0338183003315389,49.8692058242946,0.0309382548015142,7.49200841947009
2016-08-12,25.205,86.595,0.0376,19.5857248576214,0.686334053291262,42.6945552762935,12.35577914,109.08130827,0.974754275888533,0.0334256476702778,46.7418891182699,0.0305111627884098,7.02583345471027
2016-08-13,24.64,78.4,0.0354,19.5771970555861,0.622171168901849,46.3917393305425,12.57421336,110.72067405,0.96436545068956,0.0311896434168396,44.5374731387555,0.0303560225041914,6.70023731169896
2016-08-14,25.095,39.225,0.0327,19.5874775198127,0.571437005480369,50.0012932135009,12.78315044,112.36624032,0.962325301849984,0.0308460002077083,43.9173055426583,0.0303107891450665,6.61743464202249
2016-08-15,23.41,23.89,0.0316,19.5715272195488,0.528190281082516,53.5639272330035,13.00158466,114.0056061,0.965390297218469,0.0307388309288016,44.5320242546941,0.0300652015621973,6.69836201270207
2016-08-16,24.205,89.35,0.0326,19.5484537116486,0.474918413084132,57.3098303099083,12.88761898,112.5077388,0.971485603191668,0.0308781276574488,45.6276936640488,0.0300965863683399,6.86470202341361
2016-08-17,23.995,52.73,0.0316,19.5339798840679,0.432942180051036,60.9117672890247,12.7736533,111.0080675,0.977247001664638,0.0307269904924302,46.6799831411529,0.0301421660363055,7.02403136337745
2016-08-18,24.25,39.31,0.0278,19.5137895186544,0.388668083838963,64.3994595267022,12.66918476,109.5102002,0.979817769611102,0.0305547167356387,47.0361929005095,0.030077293487849,7.08670998018599
2016-08-19,23.935,28.43,0.0257,19.4889110760241,0.354599517355332,68.0052297425703,12.55521908,108.00613241,0.977394847451762,0.0303805514147122,46.5081430641028,0.0301517367802786,7.00293984013417
2016-08-20,24.475,33.5,0.0246,19.4788973453277,0.328623662549189,71.5244668556234,12.4412534,106.50646111,0.968510584236651,0.0302906913464365,44.6529127883723,0.0301021982305731,6.72366735710889
2016-08-21,23.535,36.94,0.025,19.4788862598175,0.316293058735021,75.1159639900338,12.33678486,105.00859381,0.954254857968694,0.0302793907611116,41.7559355098175,0.0301331126993545,6.28931411480744
2016-08-22,20.005,17.1,0.0224,19.5356861398609,0.310962309747954,77.8024335391092,12.22281918,103.51072651,0.937046912587828,0.03022635872105,38.346000893996,0.0301305094838615,5.77723666210253
2016-08-23,20.15,42.44,0.0203,19.568071883322,0.303333247675079,81.0748368270231,12.1088535,102.00485472,0.920995193064795,0.030248468760729,35.1599638286119,0.0301010621862491,5.29892771159696
2016-08-24,21.89,28.81,0.0192,19.5783910308072,0.295463858924186,84.7707525174357,12.00438496,100.50698742,0.905761067057963,0.0302499401499205,32.1343999567328,0.0301494979816922,4.84473327853106
2016-08-25,24.81,50.84,0.0194,19.6036016678813,0.290848854906853,88.5275475275487,11.89041928,99.00912012,0.892096243800192,0.0302261117510919,29.4335416739125,0.0301373418706602,4.43919552099544
2016-08-26,25.275,19.595,0.0188,19.6443790394186,0.296501539911536,91.6568886320889,11.7764536,97.50944882,0.88212623514494,0.030219136274345,27.5184530585964,0.0301084942506927,4.15138399314388
2016-08-27,26.925,39,0.0179,19.6559682112692,0.297272314753122,95.2438907947365,11.66248792,96.00538103,0.876138738638427,0.0302575313373699,26.3815539103559,0.030049036756933,3.98058595529266
2016-08-28,24.58,23.115,0.0166,19.688301036467,0.296993509653194,98.9969876585796,11.55801938,94.50570973,0.873266154435491,0.0302404579775531,25.8443558257122,0.0300554965082423,3.90320596185817
2016-08-29,24.055,42.25,0.0149,19.7238620113308,0.297992009366621,102.622186896552,11.4440537,93.00784243,0.872819195912451,0.0302288554687402,25.809799079837,0.0300374471726132,3.89884056124836
2016-08-30,23.425,23.66,0.0141,19.7492548366853,0.298761568966792,106.303628529599,11.33008802,91.50997513,0.873185543053952,0.0301450898536251,25.9248649045942,0.030008528813025,3.91619203993461
2016-08-31,23.12,31.91,0.0143,19.7701338869809,0.296998850183616,110.101140415348,11.22561948,90.00410334,0.873525272722756,0.0302549986137369,26.0253323310516,0.0300430837805308,3.93092840650196
2016-09-01,22.18,38.25,0.0185,19.7525550693051,0.302038123972933,113.178625147127,11.1116538,88.50623604,0.87338751288599,0.0301881684079497,26.05493140858,0.0300181967855466,3.93457061167255
2016-09-02,19.635,17.965,0.0156,19.7077428800498,0.302251661846274,116.377818122438,10.99768812,87.00836874,0.872489469266047,0.0302656617761869,25.9036995217871,0.0301241667731535,3.91214705920812
2016-09-03,17.985,17.8,0.0141,19.7185220247969,0.306108331030423,119.211008512739,11.14014522,90.00769717,0.869985178562109,0.0301355852679892,25.4644688873593,0.030095767219673,3.84249801552857
2016-09-04,19.645,16.34,0.0132,19.7533204304572,0.307076273897235,122.437906671446,11.28260232,93.0088296,0.865023999671694,0.0303546693967339,24.4898152452339,0.0302775586083783,3.69619719045798
2016-09-05,19.785,14.275,0.0122,19.8141181082398,0.315960755286098,125.262830343253,11.42505942,96.00996203,0.860101315844869,0.0305238640873649,23.5368763752021,0.0302631317714746,3.55288878530863
2016-09-06,22.205,13.31,0.0116,19.919978973586,0.48115547226015,123.449086306675,11.56751652,99.00489397,0.858862561957985,0.0312962994086051,23.5574751217584,0.0310976349293859,3.55271642001294
2016-09-07,23.15,17.73,0.0105,19.9980583573826,0.552532733476727,123.053775573064,11.70997362,102.0060264,0.862815892452115,0.0327103079956538,24.3203525544568,0.0314097076408664,3.66627458041959
2016-09-08,24.265,25.31,0.01,20.0947921030087,0.706967993892511,119.251581993327,11.85243072,105.00535483,0.868652484226405,0.0355134849677,25.3976436932876,0.0316160342776879,3.82561069361047
2016-09-09,24.375,20.09,0.0093,20.125746686184,0.721035757911085,119.900732274489,12.00438496,108.00648726,0.875474704857535,0.0390850541984128,26.6671515136863,0.0314240673192277,4.01717268462409
2016-09-10,24.305,17.72,0.0086,20.1326245063424,0.711922700066993,120.273532612634,12.00438496,100.19005916,0.881536225167076,0.0414244477472554,27.7601404739456,0.031186903260266,4.1818005457589
2016-09-11,22.885,23.03,0.0078,20.1771846530738,0.836165947665024,115.334939483959,12.00438496,92.37363106,0.886723397990892,0.0414095047922162,28.5024921505745,0.0312424564662686,4.30129666760041
2016-09-12,19.565,19.28,0.0061,20.1972372024972,0.815490827537485,116.004974764657,12.00438496,84.55100247,0.889710972312596,0.040742581492219,28.9584220832345,0.0312971276393778,4.37170307513631
2016-09-13,21.755,19.99,0.0055,20.2052638218093,0.775022148613591,117.820198553994,12.00438496,76.73277037,0.890573122957661,0.0371710472419206,29.0359371443286,0.0310861521253038,4.38052443661933
2016-09-14,22.57,12.53,0.0057,20.234355990271,0.765223285971888,119.35173761512,12.00438496,68.91634227,0.891877988526987,0.0340040698882595,29.1699889026877,0.0308981129214362,4.40066496949392
2016-09-15,20.93,15.3,0.0045,20.257776414082,0.777385910887255,118.228707697552,12.00438496,61.09371368,0.893096725695947,0.0330891523264228,29.310510673297,0.0310240284831051,4.41808425211786
2016-09-16,20.37,2.8,0.0039,20.2201371182473,0.745499765563087,120.072241413852,12.00438496,53.27728558,0.892413823349808,0.032227980934717,29.0886556598198,0.031112465527132,4.38712432817043
2016-09-17,20.735,4.02,0.0038,20.1725751927791,0.73833839095755,121.926917050553,12.00438496,45.46085748,0.892935086092903,0.0323115937659318,29.1490086456283,0.0310092224676079,4.39591686709013
2016-09-18,21.55,11.03,0.0038,20.1521386228039,0.733739356236985,123.256002992471,12.00438496,37.63642489,0.895113286155072,0.0315622984064563,29.5249811369082,0.0311644012175848,4.45172065432801
2016-09-19,21.585,7.49,0.0427,20.1467232864739,0.893434907409976,119.690033924046,12.00438496,29.81999679,0.89125299475084,0.0322778382138807,28.893343947648,0.0313449389676786,4.34492199187886
2016-09-20,20.705,24.73,0.0321,20.1675460723287,1.08589151264945,115.62486522944,12.00438496,22.00356869,0.885446638694896,0.0331595999408007,27.7263992177437,0.0317926921276803,4.18241088924052
2016-09-21,21.515,8.07,0.0279,20.1544481195249,1.11978952240918,115.261611610652,11.89991642,22.20199653,0.886491974910707,0.0326098386187945,27.9467773639054,0.0315942942406735,4.21418972429076
2016-09-22,20.915,28.26,0.0233,20.1247679730941,1.08265400612883,115.966736528549,11.79544788,22.40222837,0.886418580694771,0.0333677952192814,27.8796208622984,0.032363406882555,4.20242021795634
2016-09-23,20.49,9.54,0.0209,20.1353090677802,1.10535631663898,115.432761607821,11.70047648,22.60065621,0.88440181131756,0.0321531370604928,27.3930430340009,0.0315999351967849,4.13089332721756
2016-09-24,22.11,9.94,0.0195,20.143351102819,1.13699488070137,114.109637539864,11.59600794,22.80088805,0.88487589874335,0.0322439458917708,27.4028527411728,0.0317304449553269,4.13244137619006
2016-09-25,19.855,2.61,0.0175,20.1007086670781,1.1133196233195,114.694517815815,11.50103654,22.99931589,0.884503394819099,0.0317334928088213,27.2629936050134,0.0316838539102207,4.11350362531589
2016-09-26,19.36,0.755,0.0194,20.002923877333,1.19349564205381,115.396645828825,11.396568,23.19954773,0.874313708010225,0.0303938251852429,25.2919920235125,0.0312148158895605,3.80767053428158
2016-09-27,20.67,11.45,0.0306,19.9848059524509,1.30573844349121,113.0380525775,11.3015966,23.40417606,0.871861126829107,0.0321410962079953,24.7313976326697,0.0321064539558235,3.72311452663531
2016-09-28,19.83,10.45,0.037,19.9992758076645,1.66438721271516,106.543194221945,11.19712806,23.6026039,0.864431754385524,0.0321547377352342,23.2805131141608,0.0321653887835002,3.49871370051055
2016-09-29,19.36,0.755,0.0997,19.9404727500414,1.9957472378843,104.100149576005,11.10215666,23.80283574,0.844200726827147,0.0319663169665872,19.2178940119445,0.0319277348223658,2.89568769615445
2016-09-30,19.455,10.965,0.1379,19.5371436588633,6.49107823124667,63.0381431777299,10.99768812,24.00126358,0.791571195742524,0.0330862441696871,10.2809954490631,0.0381122792550579,1.54894711220411
2016-10-01,17.645,5,0.0862,19.4373138737066,6.01641414697738,71.5293983714855,10.71277392,22.14760288,0.802326437387734,0.037953322224527,12.2016541416564,0.0438295543024408,1.86073928126188
2016-10-02,15.98,7.755,0.0836,19.5680030910171,6.82366847348678,57.4365351619407,10.42785972,20.28593769,0.809902833085437,0.0369686310876211,13.858955913111,0.0471128949002774,2.08993015421955
2016-10-03,17.895,3.255,0.0776,19.6383300038979,6.19819681642463,51.8149149023667,10.14294552,18.43227699,0.826121443658637,0.0352156964471408,17.4364307358844,0.0461336002786363,2.59877178729075
2016-10-04,17.965,4.01,0.0771,19.6524760026664,6.10720276086493,48.3939789862824,9.85803132,16.5706118,0.826762142685307,0.0351744507796514,17.5807683611755,0.0407344436174901,2.61980106384566
2016-10-05,16.175,3.205,0.0758,19.3623119975393,6.73786268389317,50.8220699220706,9.57311712,14.7151471,0.796221717170007,0.0343282463597019,13.1943667934918,0.0365120134589729,2.00829134818118
2016-10-06,16.18,3.17,0.0753,19.3376695267576,5.64491702046273,11.7651180645459,9.28820292,12.85528591,0.844447411641392,0.033309361176591,20.941802023224,0.0399024559932819,3.12513994335004
2016-10-07,17.765,0.955,0.0988,19.0682873193165,5.97414417097257,50.304427196837,9.00328872,10.99982121,0.816397462406111,0.0348023009392142,17.1624428742518,0.0409133531778006,2.5899828863536
2016-10-08,17.72,0.985,0.1416,18.6328235439651,5.52883013445,19.5001772651596,8.28150608,12.1406161,0.8174260362729,0.0317737814533571,17.6396361430624,0.0416301166810166,2.6728000310502
2016-10-09,14.005,0,0.0977,16.5554360460327,5.5050603651451,47.6150413520786,7.56922058,13.28941548,0.808196719501886,0.0357109341809884,16.1480184963384,0.0514682929161056,2.42734088399181
2016-10-10,11.475,0,0.0853,15.6154025264657,5.53882116345314,51.4605435221906,6.85693508,14.43021037,0.80610529458422,0.040629775473083,16.0614118835607,0.0629582005357858,2.41321241743607
2016-10-11,9.195,0,0.0816,15.2404488199579,5.56267062023963,52.7517246336628,6.14464958,15.57100526,0.80225911393224,0.0456374242673965,15.5608542075186,0.0768018846774168,2.3421911962573
2016-10-12,11.675,0,0.0799,14.8984678537187,5.52233040192847,56.635992600084,5.43236408,16.71180015,0.800802409601005,0.0524479970643145,15.4424123876986,0.0955476946844921,2.35598023002036
2016-10-13,15.725,0,0.0802,14.8314961814924,5.5316142949323,55.8628645090447,4.71058144,17.85879553,0.797399596323851,0.0568325631914836,15.0412265810321,0.112456210029581,2.28791136209583
2016-10-14,14.96,0,0.0778,14.763925503796,5.51935914471483,54.8569756750315,3.99829594,19.00139442,0.794978835110616,0.0641364830281157,14.742039252531,0.138327847607024,2.25686725689115
2016-10-15,15.14,0,0.0748,14.7156517898634,5.51106744729978,53.9402719156127,4.0362845,19.38830986,0.791227105418845,0.0701785595479034,14.3276442781602,0.163438740160797,2.18688620801922
2016-10-16,11.66,0,0.0739,14.4358138989287,5.51366739023172,52.4433196704524,4.0837702,19.7770293,0.788063554616034,0.077535912230833,13.8407422229804,0.194873842368653,2.13702491644143
2016-10-17,8.385,0,0.0751,13.8994695473892,5.49593070368538,51.8803963626986,4.12175876,20.16394474,0.786116326459597,0.0864432886273333,13.6996169750231,0.237337452728406,2.11421393491201
2016-10-18,10.97,0,0.0768,13.6080756338884,5.47861332441937,51.0726518850808,4.15974732,20.55266418,0.78456297734082,0.0975547035320107,13.4431218390664,0.29097746406586,2.11261590290778
2016-10-19,13.98,0,0.0783,13.6701085599301,5.45643508206321,49.7283635827856,4.20723302,20.94138362,0.781768524296309,0.108518406294096,13.1732996030339,0.353715881375089,2.09225414766126
2016-10-20,13.7,0,0.0746,13.7489326622482,5.44697150625743,48.4665205526259,4.24522158,21.32829906,0.779204549984532,0.121159239466371,12.8587636844668,0.43342527150095,2.06644414468377
2016-10-21,13.65,0,0.075,13.8556083483918,5.40540331714398,48.2478336098682,4.28321014,21.7170185,0.780646164937642,0.138925630885011,13.1492171821233,0.545957885233698,2.13367958771217
2016-10-22,14.085,0,0.0749,14.0232411482913,5.4230816592794,45.8167048003917,4.33069584,22.10573794,0.775089554153881,0.151316752157224,12.3395549031072,0.650424822895645,2.04549724678273
2016-10-23,13.075,0,0.0746,14.1215100551893,5.41283548033941,43.7596339746635,4.3686844,22.49265338,0.771314358618127,0.167212660415954,11.886435588051,0.794616143495395,2.01149573390919
2016-10-24,12.955,0,0.0761,14.0913203500132,5.41483655759975,42.3211073000612,4.40667296,22.88137282,0.768623305514084,0.180403742950517,11.5186290043725,0.960234112731935,1.98051512367235
2016-10-25,11.375,0,0.0729,13.9436833767381,5.41294748800532,41.6355562773378,4.44466152,23.26828826,0.765473060254604,0.189874409325335,11.0837213788694,1.11755004141396,1.94315247838145
2016-10-26,12.99,0,0.0717,13.5903602892394,5.38186302182909,42.0601677900372,4.49214722,23.6570077,0.764188499595434,0.209271723494297,10.9364912882118,1.35981943013352,1.99419018899262
2016-10-27,14.655,0,0.0728,13.5746924119944,5.3656631545812,40.7849311510803,4.53013578,24.04572714,0.761106824445065,0.222377348901589,10.5308527821279,1.62910495538,1.9928727215482
2016-10-28,13.97,0,0.0731,13.685263325836,5.35025402375133,38.3333976983846,4.56812434,24.42644209,0.759045446315885,0.238655276164853,10.3313321409206,1.95317284972111,1.98640661990892
2016-10-29,12.51,0,0.073,13.5190226508717,5.31685831980871,37.0125888005607,4.61561004,24.81516153,0.756422621543889,0.256762851272085,9.89944640735069,2.31292387082917,2.04782030051466
2016-10-30,12.385,0,0.0728,13.4323608572818,5.30975439435696,34.651739968271,4.6535986,25.20388097,0.753508129341596,0.265829708676095,9.48383879451646,2.71409753544088,2.03998257720468
2016-10-31,11.175,0,0.0719,13.1554224464663,5.28681913568156,32.2039220566733,4.69158716,25.59079641,0.752521333999663,0.284638300790317,9.22226143251545,3.28106883216231,2.12331643019774
2016-11-01,11.08,0,0.0721,13.044375128364,5.25488006263052,29.6979164380848,4.73907286,25.97951585,0.750501821695244,0.294318688333524,8.88587857689203,3.84916006670764,2.19081380583252
2016-11-02,9.205,0,0.0723,12.6528597052302,5.21713409171397,26.480414690445,4.77706142,26.36823529,0.749933355081409,0.30919993133756,8.69939955640463,4.57998656329219,2.29826583473059
2016-11-03,9.555,0,0.0717,12.4321596291189,5.17701045140351,23.0503734982623,4.81504998,26.75515073,0.749169923184369,0.318916579123663,8.31543729022971,5.38745446704567,2.41802721668535
2016-11-04,11.465,0,0.0739,12.2756632585941,5.11966426690894,19.6178650733336,4.85303854,27.14387017,0.749043044928531,0.327894279636064,8.08474004554702,6.32721050077696,2.59502176744678
2016-11-05,12.225,0,0.0719,12.2369623253284,5.07511558335671,15.9536165711726,4.90052424,27.53078561,0.748292013638306,0.327613421390107,7.78699019975104,7.14732239411053,2.71146683297064
2016-11-06,11.995,0,0.0727,12.2454113830989,5.06056273925259,12.3852345532765,4.9385128,27.91950505,0.746580042969984,0.317568262839815,7.39640378668294,7.57673179057216,2.73012341630632
2016-11-07,9.295,0,0.0731,11.8865336897334,5.03231404108351,9.51578781520945,4.97650136,28.30822449,0.744953725056853,0.306109435245276,7.05675609234379,8.05142771537185,2.76795280794959
2016-11-08,9.595,0,0.0764,11.574873928445,5.01116065151472,7.26138236820003,5.02398706,28.69513993,0.742824162307536,0.293239610081889,6.73204117407198,8.31490904243691,2.77333465546706
2016-11-09,9.61,0,0.0733,11.3485060293857,5.00383971859905,5.62946021782872,5.06197562,29.08385937,0.740587414721655,0.277494961205633,6.43120147718174,8.33608377732411,2.7284831887293
2016-11-10,9.37,0,0.075,11.1354166950086,4.98812027325229,4.1060308613657,5.09996418,29.47257881,0.739104099894046,0.259026978551108,6.18535236495081,8.39616718633116,2.70768405965759
2016-11-11,9.12,0,0.0716,11.0635588164554,5.00352222084408,3.87642732214676,5.14744988,29.85949425,0.735007752958248,0.238959863921774,5.78193049303507,7.84146972509659,2.53268660215414
2016-11-12,7.655,0,0.0682,10.6616282984774,5.01018722427444,3.51595131173144,5.18543844,30.24821369,0.731397816430437,0.217813927465322,5.47274593510652,7.48618075813842,2.40431102709706
2016-11-13,6.285,0,0.0667,10.1284399040412,5.03351218445171,3.2200327474403,5.223427,30.63512913,0.72906782612536,0.203335182044378,5.20282260611446,7.17582719797326,2.29609983303396
2016-11-14,5.485,0,0.0658,9.67212010648331,5.0567725315445,3.09781530008509,5.26141556,31.02384857,0.72667354804012,0.18738624820672,4.96536899917097,6.82751606281901,2.1831731027606
2016-11-15,8.215,0,0.0543,9.34228454763874,5.0804250801766,3.00731395956005,5.30890126,31.41256801,0.724342947964763,0.173504269845481,4.735258127889,6.52252510440726,2.08246023797898
2016-11-16,8.41,0,0.0477,9.10358500113797,5.10265189732288,3.08245078766584,5.34688982,31.79948345,0.722519868401529,0.161112963321639,4.51910218335615,6.32632489420495,2.00703336538154
2016-11-17,9.57,0,0.0433,9.02929706161357,5.13976929072228,2.95162697771492,5.38487838,32.18820289,0.720556738806354,0.149459284423901,4.32129180367427,5.96117162678011,1.9009200899039
2016-11-18,8.13,0,0.0418,8.92550769289378,5.15942349968148,2.98120986070958,5.43236408,32.57692233,0.718181974193713,0.138552450370839,4.12568188313208,5.68706474079893,1.81174361425563
2016-11-19,5.615,0,0.037,8.63349060528316,5.19107035313393,2.99452973865339,5.47035264,32.96383777,0.716546260447961,0.128528529719853,3.9518280416795,5.44749723791764,1.73307856262711
2016-11-20,8.54,0,0.0407,8.21437044403776,5.21831003959134,3.19702365857676,5.5083412,33.35255721,0.714844722126701,0.120261836818212,3.77881054316541,5.26122272634083,1.66889607363927
2016-11-21,9.595,0,0.033,8.13462365862594,5.25188970235584,3.13514217472432,5.54632976,33.73327216,0.713552068779409,0.112106373417351,3.64369073083358,5.04365115201873,1.59929340599422
2016-11-22,4.02,0,0.0298,7.70111897113858,5.28328854669549,3.31654776222994,5.59381546,34.1219916,0.711842866620272,0.105269170653301,3.47374801716185,4.83863302690879,1.52936520988491
2016-11-23,4.875,0,0.0289,7.37654462680115,5.30753885059016,3.4073475447749,5.63180402,34.51071104,0.710281793347517,0.0983735203184534,3.32529712721223,4.65507112646039,1.46821403595275
2016-11-24,8.64,0,0.028,7.13260939176214,5.32973878597641,3.6255365929137,5.66979258,34.89762648,0.708610077561972,0.0920171529797446,3.17873372281394,4.54206432430139,1.42064039703356
2016-11-25,7.95,0,0.0278,7.20628913506688,5.35687972108334,3.6492898408671,5.71727828,35.28634592,0.70698429280073,0.0860778658422056,3.03300359746801,4.30718159140682,1.34848683219714
2016-11-26,7.33,0,0.0259,7.14802225861436,5.3873693627669,3.68393768815366,5.75526684,35.67506536,0.705666526530241,0.0806560710656315,2.91599721770098,4.16130454634994,1.30037820198557
2016-11-27,7.19,0,0.025,7.00395466073599,5.42039898949563,3.82811648788298,5.7932554,36.0619808,0.704340191684497,0.0754404815618586,2.78506446231884,4.02254317533718,1.25163976514986
2016-11-28,7.95,0,0.0243,6.84041907511995,5.44581194480193,4.01931481158223,5.8407411,36.45070024,0.703238811438339,0.0712209527326166,2.67297240901804,3.98131707436511,1.22531279470035
2016-11-29,8.47,0,0.0393,6.97593071187025,5.47408561401229,4.25393785675841,5.87872966,36.83761568,0.701772077012165,0.0665866062804308,2.54340604707559,3.8489911312615,1.17685256964943
2016-11-30,7.21,0,0.0419,7.05604937657634,5.48258109595056,4.43361113460751,5.91671822,37.22633512,0.699191231229633,0.0618339845349323,2.39899352784463,3.62310150231889,1.10923523031332
2016-12-01,7.965,0,0.0446,6.96785083918077,5.50813401635318,4.68137486213708,5.95470678,37.61505456,0.697781048127272,0.0579181749126823,2.27994715119627,3.52326275451891,1.06848647632973
2016-12-02,6.46,0,0.0414,6.84238891859006,5.54172379520516,4.80792417383793,6.00219248,38.00197,0.696653530999316,0.0541599353744949,2.18081896502375,3.42394466182688,1.03221552357439
2016-12-03,6.08,0,0.0412,6.52193536761707,5.57406855844392,5.15480993736572,6.05917532,38.01470543,0.69559350518145,0.0510232328657578,2.08050000325409,3.32411862813136,0.996254331565784
2016-12-04,6.175,0,0.0394,6.39120903379088,5.61055221599116,5.36871992402056,6.1256553,38.03544535,0.694472843179399,0.047901200855556,1.98050064646546,3.22041965736103,0.959728545723746
2016-12-05,5.615,0,0.0377,6.23197910912733,5.63363875017836,5.55853308929788,6.18263814,38.04818078,0.692930027798977,0.0448979054104721,1.881380771429,3.13952602136775,0.926165902945655
